ÃƒÆ’Ã‚Â¯Ãƒâ€šÃ‚Â»Ãƒâ€šÃ‚Â¿Ad Id,Ad Placement,Broadcast Month,Budget RPL,Call Abandoned Flag,Call Abandoned Seconds,Call In-Queue Seconds,Call Type Exception Flag,Campaign Topic,Clicks,Consumer Age,Consumer Apt,Consumer At-Fault Flag (Agent),Consumer At-Fault Flag (Consumer),Consumer Complaint Count (Total),Consumer Gender,Consumer Hospitalization Flag,Consumer Insured Flag,Consumer Language,Consumer Opt-In (SMS) Flag,Consumer-Party Injury Flag,Creative Language,Creative Length,Creative Talent,Creative Walker Brand,CS Agent,CumulativeMediaQuarter,CurrentCumulativeMediaPayPeriod,Data Source,Device,DNIS Walker Brand,DNIS Walker Company,Foundation Program Flag,Gross Cost,Impressions,Impressions Source,Inquiry Agent English Skill,Inquiry Agent Skill,Inquiry Agent Spanish Skill,Inquiry Call Type Law Type (Broad),Inquiry Callback Reason,Inquiry Injury Severity,Inquiry Media Source Campaign Lifecycle Stage,Inquiry Media Source Type,Intake Manual Creation Agent,Intake Media Source Type,Invoca Geo,Marketing Campaign,Marketing Content,Marketing Medium,Marketing Source,Marketing Term,Match Type,Media Language,Media Outlet,Media Tactic,Net Cost,Network (Master Table),Non-Equivalized Impressions,Opposing-Party Insured Flag,Other Caller: Relationship,Other Caller: Type,Page Variant,Passenger Count,placement,Platform Placement,Previous Inquiry Rotation,Prop 213 Flag,Publisher Media Tactic,Retention by Atty,Shared Media Source Type,Spot Count,Uninsured Motorist (UM) Coverage,UTM Campaign,UTM Content,UTM Medium,UTM Source,UTM Term,Unique Inquiry Flag,Walker Brand,Walker Campaign Group,Walker Campaign Language,Walker Company,Walker Geo Group,Walker Geo Group (Network vs Local),Walker Region,Web Lead Attempt Count,Web Lead Flag,Web Lead Platform,XTM Adgroup,XTM Landing Page,XTM Network,XTM Offer,XTM Placement,_CumulativeMediaMonth,_CumulativeMediaWeek,_Media Tactic Source,_WeeksInMonth,_WeeksInQuarter,MVA_Qualified,Multi_Touch_Engagement_Score,Multi_Touch_Engagement_Score_Percentile,Days_Since_Incident_Date,Incident_Date_Year,Incident_Date_Month,Incident_Date_Quarter,Incident_Date_DayOfWeek,Incident_Date_DayOfMonth,Incident_Date_IsWeekend,Incident_Date_Hour,Incident_Date_TimeOfDay,Days_Since_Call_Start_Date,Call_Start_Date_Year,Call_Start_Date_Month,Call_Start_Date_Quarter,Call_Start_Date_DayOfWeek,Call_Start_Date_DayOfMonth,Call_Start_Date_IsWeekend,Call_Start_Date_Hour,Call_Start_Date_TimeOfDay,Days_Since_Inquiry_Start_Timestamp,Inquiry_Start_Timestamp_Year,Inquiry_Start_Timestamp_Month,Inquiry_Start_Timestamp_Quarter,Inquiry_Start_Timestamp_DayOfWeek,Inquiry_Start_Timestamp_DayOfMonth,Inquiry_Start_Timestamp_IsWeekend,Inquiry_Start_Timestamp_Hour,Inquiry_Start_Timestamp_TimeOfDay,Days_Since_Inquiry_Start_Date,Inquiry_Start_Date_Year,Inquiry_Start_Date_Month,Inquiry_Start_Date_Quarter,Inquiry_Start_Date_DayOfWeek,Inquiry_Start_Date_DayOfMonth,Inquiry_Start_Date_IsWeekend,Inquiry_Start_Date_Hour,Inquiry_Start_Date_TimeOfDay,Days_Since_Week_Start_Date,Week_Start_Date_Year,Week_Start_Date_Month,Week_Start_Date_Quarter,Week_Start_Date_DayOfWeek,Week_Start_Date_DayOfMonth,Week_Start_Date_IsWeekend,Week_Start_Date_Hour,Week_Start_Date_TimeOfDay,Days_Since_Month_Start_Date,Month_Start_Date_Year,Month_Start_Date_Month,Month_Start_Date_Quarter,Month_Start_Date_DayOfWeek,Month_Start_Date_DayOfMonth,Month_Start_Date_IsWeekend,Month_Start_Date_Hour,Month_Start_Date_TimeOfDay,Days_Since_Shared_Date,Shared_Date_Year,Shared_Date_Month,Shared_Date_Quarter,Shared_Date_DayOfWeek,Shared_Date_DayOfMonth,Shared_Date_IsWeekend,Shared_Date_Hour,Shared_Date_TimeOfDay,Incident_Recency_Detailed,Incident_Within_7_Days,Incident_Within_14_Days,Incident_Within_30_Days,Incident_Within_60_Days,Incident_Within_90_Days,Incident_Within_180_Days,Incident_Within_365_Days,Incident_Within_730_Days,Statute_Risk_Score,In_Optimal_Window,Log_Days_Since_Incident,Days_Incident_to_Call,Hours_Incident_to_Call,Incident_to_Call_Within_1d,Incident_to_Call_Within_3d,Incident_to_Call_Within_7d,Incident_to_Call_Within_14d,Incident_to_Call_Within_30d,Same_Day_Incident_to_Call,Days_Incident_to_Inquiry,Hours_Incident_to_Inquiry,Incident_to_Inquiry_Within_1d,Incident_to_Inquiry_Within_3d,Incident_to_Inquiry_Within_7d,Incident_to_Inquiry_Within_14d,Incident_to_Inquiry_Within_30d,Same_Day_Incident_to_Inquiry,Incident_Date_TimeOfDay_Unknown,Call_Start_Date_TimeOfDay_Unknown,Inquiry_Start_Timestamp_TimeOfDay_Unknown,Inquiry_Start_Date_TimeOfDay_Unknown,Week_Start_Date_TimeOfDay_Unknown,Month_Start_Date_TimeOfDay_Unknown,Shared_Date_TimeOfDay_Unknown,Incident_Recency_Detailed_Ancient,Incident_Recency_Detailed_Moderate,Incident_Recency_Detailed_Old,Incident_Recency_Detailed_Recent,Incident_Recency_Detailed_Unknown,Incident_Recency_Detailed_Very_Old,Incident_Recency_Detailed_Very_Recent,Emergency_Treatment_Window,Delayed_Treatment_Risk,Case_Urgency_Score,Incident_Season,Incident_Holiday_Season,Call_Season,Call_Holiday_Season
,,9/1/2025,,,,,No,,,,,,,, ,,,English,,,,,,,,103,,Inquiry,,AF,TL2,,,,,,,,Call Back,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,No,AF,,English,TL2,,Local,,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,,,,,, ,,,English,,,,,,,,103,,Inquiry,,AF,TL2,,,,,,,,Call Back,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,No,AF,,English,TL2,,Local,,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,57.0,,,,,M,,,English,,,,,,,,103,672.0,Inquiry,,FL,TL2,,,,,,,,Misc,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,Yes,FL,,English,TL2,FL OOS,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,,,,,,F,,,English,,,,,,,,103,672.0,Inquiry,,,,,,,,,,,Misc,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,Yes,TL2,,English,TL2,Outside CA,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,59.0,,,,,M,,,English,,,,,,,,103,672.0,Inquiry,,FL,TL2,,,,,,,,Misc,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,Yes,FL,,English,TL2,FL OOS,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,36.0,,,,,M,,,English,,,,,,,,103,672.0,Inquiry,,FL,TL2,False,,,,,,,MVA,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,Yes,FL,,English,TL2,FL OOS,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,63.0,,,,, ,,,English,,,,,,,,103,672.0,Inquiry,,TL2,TL2,,,,,,General,,Misc,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,Yes,TL2,,English,TL2,Outside CA,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,,,,,,F,,,Spanish,,,,,,,,103,672.0,Inquiry,,LD,LDE,,,,,,,,Misc,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,Yes,LD,CA Expansion,Spanish,LDE,Outside CA,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,49.0,,,,,F,,,English,,,,,,,,103,672.0,Inquiry,,FL,TL2,False,,,,,,,MVA,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,Daughter,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,Yes,FL,,English,TL2,FL OOS,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,35.0,,,,,M,,,English,,,,,,,,103,672.0,Inquiry,,,,,,,,,,,Misc,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,Yes,TL2,,English,TL2,Outside CA,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,,,,,, ,,,English,,,,,,,,103,,Inquiry,,FL,TL2,,,,,,,,Call Back,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,No,FL,,English,TL2,,Local,,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,,,,,, ,,,English,,,,,,,,103,,Inquiry,,FL,TL2,,,,,,,,Call Back,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,No,FL,,English,TL2,,Local,,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,28.0,,,,,F,,,Spanish,,,,,,,,103,672.0,Inquiry,,LD,LDE,,,,,Back-Up,General,Fluent,Misc,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,Yes,LD,CA Expansion,Spanish,LDE,Outside CA,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,,,,,,F,,,Spanish,,,,,,,,103,672.0,Inquiry,,LD,LDE,False,,,,,,,MVA,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,Yes,LD,CA Expansion,Spanish,LDE,LD OOS,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,,,,,,F,,,English,,,,,,,,103,,Inquiry,,TL2,TL2,,,,,,,,,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,No,TL2,,English,TL2,,Local,,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,,,,,,M,,,English,,,,,,,,103,672.0,Inquiry,,TL2,TL2,,,,,,,,L&E,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,Yes,TL2,,English,TL2,TL2 OOS,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,,,,,,M,,,Spanish,,,,,,,,103,672.0,Inquiry,,LD,LDE,,,,,No English,Auto and General,Fluent,Misc,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,Yes,LD,CA Expansion,Spanish,LDE,Outside CA,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,,,,,,F,,,Spanish,,,,,,,,103,672.0,Inquiry,,,,,,,,,,,Misc,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,Yes,LD,,Spanish,LDE,Outside CA,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,,,,,, ,,,Spanish,,,,,,,,103,,Inquiry,,LD,LDE,,,,,,,,,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,No,LD,CA Expansion,Spanish,LDE,,Local,,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,21.0,,,,,M,,,English,,,,,,,,103,672.0,Inquiry,,FL,TL2,,,,,,,,Misc,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,Yes,FL,,English,TL2,FL OOS,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,57.0,,,,,M,,,English,,,,,,,,103,672.0,Inquiry,,TL2,TL2,,,,,Fluent,Auto and General,Fluent,Misc,,,,Paid Search - Branded,,Website,,,,,,,,,,Paid Search - Branded,,,,,,,,,,,,,,No Retention Data,Paid Search - Branded,,,,,,,,Yes,TL2,,English,TL2,Outside CA,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Branded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,,,,,,F,,,English,,,,,,,,103,672.0,Inquiry,,TL2,TL2,,,,,,,,Misc,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,Yes,TL2,,English,TL2,Outside CA,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,,,,,, ,,,,,,,,,,,103,,Inquiry,,,,,,,,,,,,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,No,TL2,,English,TL2,,Local,,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,,,,,,F,,,English,,,,,,,,103,672.0,Inquiry,,TL2,TL2,,,,,,,,Misc,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,No,TL2,,English,TL2,Outside CA,Local,Out of State,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
,,9/1/2025,,,,,No,,,,,,,,F,,,Spanish,,,,,,,,103,,Inquiry,,LD,LDE,,,,,,,,,,,,Paid Search - Unbranded,,Website,,,,,,,,,,Paid Search - Unbranded,,,,,,,,,,,,,,No Retention Data,Paid Search - Unbranded,,,,,,,,No,LD,CA Expansion,Spanish,LDE,,Local,,,No,,,,,,,309,1343,Paid Search - Unbranded,4,13,0,,,,,,,,,0,,Unknown,,,,,,,0,,Unknown,,,,,,,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,18,2025,9,3,0,15,0,,Unknown,32,2025,9,3,0,1,0,,Unknown,14,2025,9,3,4,19,0,,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,0,0,0,Unknown,0,Unknown,0
